objectid,title,creator,date,description,subject,display_template,object_location,image_small,image_thumb
item001,ゲーテ自署付書簡,東京大学,1822,IIIFマニフェストから表示するサンプル資料,手稿および書写資料;IIIF,https://da.dl.itc.u-tokyo.ac.jp/portal/repo/iiif/546bbac1-6736-271d-8fcc-2abb10b95766/manifest,https://da.dl.itc.u-tokyo.ac.jp/portal/sites/default/files/images/assets/goethe/546bbac1-6736-271d-8fcc-2abb10b95766.jpg,https://da.dl.itc.u-tokyo.ac.jp/portal/sites/default/files/images/assets/goethe/546bbac1-6736-271d-8fcc-2abb10b95766.jpg
item002,東京帝国大学附属図書館増築及改築図　[図書館旧図面],東京大学総合図書館,1908,別資料のサンプル,図書;https://da.dl.itc.u-tokyo.ac.jp/portal/repo/iiif/0cb2451b-73e5-7bd3-94e3-d083cf5c3ccb/manifest,https://da.dl.itc.u-tokyo.ac.jp/portal/sites/default/files/images/assets/f87a847b-5c18-2d47-a7c1-797854b98d38/0cb2451b-73e5-7bd3-94e3-d083cf5c3ccb.jpg,https://da.dl.itc.u-tokyo.ac.jp/portal/sites/default/files/images/assets/f87a847b-5c18-2d47-a7c1-797854b98d38/0cb2451b-73e5-7bd3-94e3-d083cf5c3ccb.jpg
